col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,label
0,-0.7813532299674075,0,0.7282280203124427,63.15237963432717,-1.2239526178675342,-0.6210962940986128,-1.4166333963396265,1.0918413849836677,-0.35319751128987875,2
0,-0.4647705539009115,0,-0.2177106829381632,-22.885516466171786,0.9239669792844334,0.10269323529521325,-0.9476457801951199,-0.7227616188558127,2.2408752282091484,1
0,-0.7151984981540099,1,-0.04029544194680357,30.8250868997425,0.27791826800366426,-0.11415892027286967,0.804515681215338,0.8205963109733382,0.1695968761878824,2
0,0.7870108181996617,0,0.3045316740323245,36.62309461641408,4.234230281721897,-0.10516989039398739,-1.619685306455501,-1.3439892782041194,4.480496980179774,1
0,1.2179280342106023,1,2.116342336829379,10.335373969757448,0.07891798476248657,-2.9795131464679767,1.522712512294172,0.9810746201261398,4.023788573136572,1
1,-0.31295547507754773,0,1.0416107557767265,-33.720411357249866,1.8895452302542934,0.6262117942962292,-2.2837303322390987,-0.5794716406073499,0.43487331179792116,2
1,0.49947343134737193,0,-1.6554880467223394,40.762731500021346,-1.7293234245533893,1.261403402509372,0.052444570682710356,-0.05014481240317033,-2.3870714521835334,0
0,0.3472732731149488,1,0.4481524934765143,33.26320439327381,-0.7643683188833614,-0.7898554938779971,0.025848857376418843,1.2017879903439739,0.6293981342022499,2
1,1.8283576706155622,0,0.2158961544408894,-41.135762109192726,1.0479881911201925,1.158595924959009,-1.7415218877328051,0.44392963674635527,-0.5781179719723744,2
1,1.0659856975457878,0,1.9895731888560877,16.85712153984617,0.020504002138330923,-1.4898065529921427,0.43087145386254644,-0.34225933644042666,0.6236215971067341,2
1,0.32928361004505025,0,-1.3204049588841857,-15.258194917586607,-0.6106264259681675,1.7892893992378522,-3.0553465342518837,0.10097071509806795,-0.8168418265673005,1
0,-1.6944477836804022,0,0.07707306183063778,-14.692300125114905,0.9775162023628832,-1.8983057163907038,2.806235442584665,0.06092403236186975,5.030853171711627,1
0,0.009550046693445339,0,-0.07184801370012062,-16.2049933363039,1.267396748703506,-0.17801120458822095,-0.7593162710976209,0.46362577977532166,2.8731226143371718,1
1,0.09863936124105012,0,0.04186294722828343,103.2052173060376,-0.542062145437088,0.28591347903589187,1.095481257744888,0.31682830827044256,-3.032537173716905,0
0,-1.1625934627630066,0,-2.274755117136292,66.27675413747076,1.0166606474205995,1.337439231667889,0.38080112416206413,0.19938321703632617,0.44455201885441975,0
1,0.7274965386520518,1,-2.244765267551564,12.49262736693246,-0.07293749262008897,1.6178519363017958,-0.07875449054214256,0.9339705799563952,-0.3441513635648158,0
1,-1.0320561173854634,0,-0.47462338133261484,113.12147284975609,-0.5017466044586643,0.5772361683860606,1.399675041289532,-0.7730774272868428,-3.2202133451355497,0
0,-0.07177929074783922,0,-0.9723257297179404,61.36936563621448,0.3500669968424863,0.7007642618582515,0.001312558005571951,0.7119054743424468,-0.3800491794711468,0
0,-0.5338848388178669,0,-1.0788538785304551,59.67865064659391,1.2689352860693914,0.5233415542021965,1.6906719230105094,-0.009273053340745093,0.20369063289796974,0
1,0.06056617601530495,0,2.4052615878205303,13.044367244406445,-0.5440908048627797,-1.6623580371434903,-0.2643933451897048,-0.21230154456725137,0.3100784767525805,2
1,1.0467791871668193,0,-0.1591870669187535,85.6512265632272,-0.618632660450257,0.5536449376767084,0.7046500504343425,-1.3178511350128295,-3.0171339545747187,0
0,-1.626898581321636,0,0.6144726513974681,77.02099386324795,-2.2882029717650276,-0.3670842527562314,-2.900284438933462,1.5516683531147073,-1.1933178523546835,2
0,-0.48095838731982093,0,1.2818038135928969,60.9467497231682,-1.061756274809365,-1.3681443636332031,0.24220436024156,-0.4037951191927165,-0.014979763880895502,2
0,1.162982688549983,0,1.3009940958675141,8.599214119767552,1.747850735578378,-1.3441990314983252,0.4530848696669083,1.7482368101403476,3.1064572239001516,0
0,0.5432063640602527,0,-2.478857872392406,75.83295733771632,1.870655076761944,0.8284991203095075,0.5152182993428891,-0.3538773707428632,2.7653160537741526,0
0,1.6944978043699663,0,-1.1232410580647367,86.06121528438845,-2.2372357819993387,-0.13928580917125827,-1.0568919450375396,0.6438641949017769,0.04869714858585538,2
1,-1.6656562518172036,0,-2.359047025221035,4.135342789624531,-2.9815333324960696,1.8436306033849856,-1.13103300398748,-1.8635940188870928,-2.726983408519927,0
0,0.3734935651510661,0,0.4746489587636342,-26.65944789739929,0.5258548275147072,-1.4410670385864321,1.3095750281210201,0.4152340865297623,3.6950351119085636,1
1,0.8331344254172091,0,-0.5202587781454671,80.59142171301171,-0.5405324164930481,0.9807975273571121,-0.5836262852395107,-1.5180019939067833,-2.693038728296587,0
0,-1.6434897156455772,0,0.7687454594551604,-5.467738323994787,-0.132700906699448,-1.0876890371583239,0.8759817494801243,0.19996792235923477,1.5523740187313386,2
1,1.512971122469568,0,-2.5834879727750115,-9.40929455463499,-0.4043232454883433,1.6574119046891673,0.1260137334325666,-0.20852292126269753,0.025714786312369536,0
0,0.7481456486984275,0,1.360585457264531,57.2892128555281,4.600431645045239,0.9541338477201114,-3.7325034114211357,-0.04401548370204769,0.9884802726364106,1
1,1.2965274881002478,1,0.5667184898929438,-14.493966574850567,3.6279600148363915,1.4145038710594648,-2.334382088676913,1.1348710837354319,0.440664646385661,2
0,0.07656670754111436,0,-1.3408947269541052,112.79921285890705,0.4663769727748812,0.5400311750261229,-0.08030504407256012,-1.7123557366109212,0.10844782712801897,0
1,-1.084634168015348,0,-1.6241937238650408,39.59891213009428,-0.2906087353389508,1.5202766600617277,-1.1520340247811565,1.2249956411032656,-1.1288399044874728,0
0,3.5146353899717093,1,0.11117356948088364,57.25648736357495,-1.4165661511041445,-0.6914807742596758,-0.3594787827778798,-1.3856392754417886,0.21242698313521352,2
1,0.8485649590293097,0,0.7985728584156897,3.667897414332888,2.3368770291519936,1.7492258355102015,-2.6780117523281017,0.27498215216370797,-2.132839387258503,2
0,-0.013314568210466695,0,0.47757581670331395,28.067205712995708,0.8461969075403573,0.14253674695616347,-1.2382380418060275,0.9390566851446389,0.29203702160578693,2
0,-2.971437150713853,0,0.9366620959252676,28.178611675801985,-0.9278997206032074,-0.6924914921359544,-1.2672184126076078,0.007076569066532285,0.17537093274562526,2
0,0.11420215270866307,0,0.2942341644755674,-9.881514947077797,1.2213817713260064,-1.0735129378044348,1.6081402775196532,-0.7061292545543901,3.2261463654992473,1
1,0.26843365745486203,0,3.305027827523914,20.257274397141572,0.06852474627848892,-0.878650419629106,-1.84533709389249,-0.17718334639906932,-2.036697205572871,2
0,0.5188996637870646,0,-2.624694065439191,-27.331949234888697,-0.7085508709202908,1.074529881322269,-0.23396706396402445,0.9424206091085507,1.8789480610957818,1
1,-2.6871644831362413,0,-1.0650153650553456,31.382035883210513,-2.0857081242460502,0.9459736867928726,0.0024526564503717374,1.6958779113903357,-2.703243751438481,0
1,0.028860458512981087,0,1.6355904472021932,5.317398293619544,0.4302654965185698,-0.41189869237795046,-1.017925950744104,0.4695645815429603,-0.3613537795302501,2
0,0.2458083196778096,1,-0.22737624737638873,21.137339825257644,2.222548755441411,-1.253004621206122,3.9701622158815226,-0.9286877653287997,3.7543052902269323,1
0,0.026456109386197274,0,-1.4053649817690186,73.09720509892617,0.7745792668253966,0.6662511689940568,0.3128196908325308,-0.7250053018661009,0.5061645598755755,0
0,-0.9090978564748909,0,-1.035795957145754,40.15798826361787,-0.33006250532140535,1.4205790837875745,-2.4338283488311356,2.0998148833792616,-1.1876148968680835,0
0,0.13325228503723902,1,-2.602611060614353,-16.304240615856685,-0.8474128062139326,1.2091772842778146,0.12168739805191175,-0.8736704533168742,0.983170849521488,1
1,0.3928697429122328,1,2.634130623793894,18.064161143565986,0.5081997086953562,-1.5058257256610945,0.06548785427635928,-1.9085504656746886,0.19509655798563227,2
1,-1.389774982901685,0,1.4628285018343958,18.531483533172256,1.8202406635294794,0.13372130838054078,-1.27386099179521,-1.4582710643844166,-0.32782275527906823,2
1,1.4585861290425566,0,-1.4550591853515717,41.48969907782856,-0.16216343847062487,1.2981382191203739,-0.12478949231317071,0.5614439390728764,-1.30136971721009,0
0,-0.3883217614790599,0,0.749114541451568,-40.32594081992363,-0.9851158405714118,-2.1383338913645265,0.8782662238795859,-2.476068593746572,4.186900330012986,1
0,0.17170124795854136,1,1.2128373820170775,-69.30454655237975,-1.17609466216076,-1.3721112633914299,-2.437514744794498,0.9052453090126198,3.4041793437401626,1
0,-0.13063723770230015,1,-3.1435570929708274,29.59026870070213,-0.4709118657412231,2.3454478972277886,-0.9053354157587311,1.20582636606969,-0.9369428887620734,0
0,0.4409546918885661,1,-0.2786398085855524,-13.82918256017269,-0.3921034022265014,-0.25991995270135065,0.1346887900443552,1.2543252195638042,1.386773332240396,2
0,-1.0019894859875986,0,-0.04290003499981243,28.38850039592293,1.6745021031279035,-0.4195230740505666,0.8733785870721507,-0.9225960231650894,2.293515086969532,0
0,0.03920794415080485,0,-0.716353432258579,-9.545944263793608,0.9488403694904343,0.5542193130283418,-1.2347080720229866,-0.14472201651847721,1.853998443733504,1
0,-1.243935778184249,0,0.09395106476445747,19.348345468162755,1.3175702989386704,-0.24778128846829506,1.4311250741190125,0.010242728119383385,1.0722057013163506,0
1,1.6812647292576928,0,-2.651239324745534,33.74194804308668,-1.7424167581454826,1.9624909237894077,-0.5781125335591998,-0.1464190939929091,-2.1493019280601344,0
0,0.019950860410420695,0,-0.17112393657519298,45.460044063392004,2.175470521032794,1.6618717269415215,-3.0642060698036313,-1.555878275977314,-0.7539838329289312,1
1,-0.4578300579038907,0,-0.06752785173332754,76.73053067397399,-2.887869182144966,0.9803098180749902,-1.984691930293081,-0.27368602319843366,-4.78274000650435,0
0,-1.3514696051242603,0,0.1633992062525742,47.834754988042306,3.6939667426585117,0.7186598385165236,-2.919246230414515,-0.0039057165404989273,2.5395911406040867,1
1,-0.6393908490548144,0,1.269620979325956,65.62006927333212,2.2878677358738817,0.503482746383773,-1.1745996534993846,-1.642755592810466,-1.3143521878751416,2
0,-0.20754868856356576,0,0.7252169505282859,94.5868086534721,-2.433913849280823,-0.9995236815086932,-1.167650271936115,-0.8971835030241495,-1.0165878946632734,2
0,1.9971140804819973,1,2.1880718700673096,86.91684507844894,2.8419721800347784,-2.208151273021224,4.170329006850022,0.11154914250635677,1.722222028298682,1
1,0.7402569730027296,0,0.3295668887495715,121.9253912135336,-3.208698421677098,0.8734303985619085,-1.6329363325789346,0.16141136793358743,-6.319401929154685,0
1,-0.8162471432427344,0,1.1647365675535397,57.52607481013621,0.4544390311123264,-0.8666407271426373,2.354833394948579,1.7845630796563003,-0.9418766496713804,0
1,0.01479654495688063,0,-0.5359603477005286,91.80104474791469,-0.13252937085808403,1.170609979314004,-1.2348643903499517,0.6951151704875743,-2.604301523480193,0
1,-0.019883227916390342,1,0.9237299799431747,20.438982861187153,1.3561699750783789,-0.650555608518077,1.3256339311734977,0.07657269497777977,0.8273718401484883,1
0,0.6463789544844647,0,1.0795045836446984,2.3109788287107484,1.5785777387736892,-0.9952555707318635,0.05006848242461015,1.015050247850426,2.693410110856185,1
0,-1.222982732090861,0,-0.45055629477310044,91.74279171715334,-0.22749915274449928,1.1882999535113252,-1.991865857397856,1.6395417402346437,-2.4578714935358414,0
0,0.4929210000939545,1,-0.9971322167036715,-56.834557731269754,-0.5480629437021716,-0.41694681317875554,0.6637585731134119,0.07288280376012538,3.2326169442068955,1
0,0.9651746169515212,0,2.749192815086737,2.208222811496796,-0.048014305005426916,-3.400520598516534,0.7361854544528126,0.21593127863467176,4.53459385794632,1
0,-1.8593532861133433,0,-2.6093862989098966,113.15062424953513,0.44179733091615414,1.6170314462728834,0.07896540125044771,-1.7676714536782903,-0.7797553099265724,0
0,-1.1071113840582325,1,0.1956680450750652,49.53464680497069,-1.686104260156289,-0.5178775791830188,-1.2778861630772436,-0.38245456078797274,-0.026342773422883714,2
0,-0.8145618912875284,0,-1.5670399023523056,18.80375703684348,3.397682459315662,-0.4053591215512648,1.077837553173062,0.19998743304211733,6.489198648782094,0
0,0.776662306007795,0,1.996100788125721,40.98868983769765,1.961752893342132,-1.3410487348466889,1.3529093726184727,0.8704011239826992,1.120369089057462,1
1,-1.2050563670387704,0,-1.5049742124049628,-25.537298020356722,-0.4761221249614591,0.7041654615410529,0.0810079979449605,0.48030959155122366,0.975564265976521,1
0,-1.1334045301292834,0,1.789949301187815,61.13338320776974,-1.923408384803005,-2.0011620456425425,0.3667273998146534,-0.05554775450930138,-0.01912924257295368,2
1,-0.7011737954690012,0,0.35103712855789393,6.400293229068094,2.260359146238651,0.21017223001799537,0.655402411967969,0.044981685091780244,0.8655064297838015,1
1,1.3828279451406857,0,-0.3290722612147423,6.883289921770366,2.5709744303430964,1.260128284759157,-1.0408439098706452,-0.9167988645885814,0.39494176660656516,2
0,-1.6095979563233846,0,-0.8516932958099186,-49.00517597578727,-0.2242142238791136,-0.035376401183781166,0.31659517718349117,2.3798589736962406,2.316343132964842,1
0,-2.166646880231788,0,-2.2035641047662393,-11.250719695649224,0.13983377675311037,0.7970290787902177,-0.44168835160620257,-1.6268304969304286,2.5814919789222572,1
0,0.7600076841928535,0,0.5257141988238003,20.641475737667736,-1.0546661020377375,-0.363704800414289,-1.6751658692200302,-0.5678015333080038,0.20405989696785246,2
1,-1.3278824101072901,1,-0.8732567302809173,40.7595632316439,0.7968759628215261,2.679517149956959,-4.342587432793077,1.190335876877824,-2.8142125471293036,1
0,1.6429593205540376,0,-1.6299676404906593,6.87565462229157,1.0476458141679388,0.8738277364919499,-0.3807458565257481,-0.3578325022321826,1.921786511065265,1
1,-0.5480660236200867,1,1.4607438826496062,25.28494823724099,3.6063571763178004,1.258654742844719,-2.764609751448992,0.03237190388564093,-1.0217067516415375,2
1,-1.1959637742807965,0,0.007930483731237059,107.86118596719506,-2.205171136315962,0.9569523546421058,-1.551724733919196,-0.6029055638899322,-4.9142857894646435,0
1,-1.9847364327975778,0,-0.6237953026733862,94.24349115089667,-4.149434405503037,1.7310905561271235,-4.329649803528551,1.0944674454672554,-5.97018073586765,0
0,0.2893796053369771,0,0.17504577790896936,-19.33314068359541,0.12785034568247222,-1.7774756244984191,2.591761792406788,1.2904340059512838,3.9368404145908658,1
1,2.060320883340217,0,-0.6515529610363877,-49.79035735797184,4.101972703115218,4.014927243052756,-4.626580311534416,0.015348341923549289,-2.355034817312683,2
0,-1.0170778916989087,0,-1.6249868776156347,41.27632514006799,2.6259393875950354,0.18507092514651943,0.0556482222603113,-0.26165598702372145,4.513256217388447,0
1,-0.030451209445960553,1,1.027932334155306,109.95467766002349,0.4571500974275786,0.27073086615574404,-0.7058984585934065,-1.3951582328849579,-2.847832219008727,0
0,-0.2217501405688108,0,2.379028453687968,73.43587007039471,2.300193221854344,-1.1309571517040846,-0.20994624049658106,0.05197049766387951,0.6126915381511386,2
0,-0.7428894353827323,0,-1.6429564311754654,-14.621069361045706,1.5676206011896603,-0.07819104413775159,1.3952676827013226,-0.3275963458885264,4.339888198356654,1
0,-0.15503477853664996,0,-1.9847757897642848,78.7234783976857,0.48996670730990877,1.1762891611741022,-0.20202916542973548,-1.7535894232821034,0.05324233465221698,0
0,2.8180076999210204,0,0.8150959260211857,-58.12400973938966,-1.647532148361603,-1.8286276879041454,-0.2962158191491102,-0.41019284394606886,3.5351474284057938,1
0,-1.1880735670670166,1,-1.146372947288564,122.00006931846399,-3.614917733861965,-1.1191616741682928,0.5894050314437864,-0.9539591294609894,0.06036678338105822,2
1,-1.8385415579834257,0,2.407162468211866,-18.25734560395815,-1.7126217122852583,-2.3173657990992464,0.3537790139173018,1.139672004708316,1.1305410880661921,2
1,0.6021978669130156,0,-0.45216041454537015,4.472139408146887,1.9185413011298986,1.5693152694030135,-1.1986513163815757,1.74139715293123,-0.7178835422390392,2
0,-1.0481325672194126,0,-0.31728263736901097,44.403863482948225,-1.5800309546078792,0.14389286064107945,-2.2556584812380507,0.6597180219084959,-0.2336220234598786,2
0,-0.6449413132580514,1,1.6711711205688564,11.907241636310054,1.777813049079708,-0.6053906159631638,-0.9231367067712535,0.4963647973794777,1.1997871340131132,1
0,-0.3481415495344601,0,-0.7445719553838716,81.09914215605119,0.5565200005406687,0.42033157089435463,1.05680090352924,-0.9736726972784432,-0.6948684765346265,0
0,0.008035550786215597,0,0.24477001077165306,54.021939429958245,2.883111416569988,1.6243975910513635,-4.124042782216598,-1.2620189029505382,-0.2398552741670032,1
0,0.025536640553567663,0,0.10010153193403548,-69.33361248199958,-0.6228751008670217,-0.5846632487980116,-1.6549305273509303,-0.5350597526906837,3.2265261691463443,1
0,-1.1935242395353565,0,1.367410433350117,85.6630171503067,-0.6867362876902803,-0.9455305000712247,-0.9348565679360549,0.7516631638557083,-0.6670683618277785,2
0,-0.29267804357474125,0,-1.8773449522986052,-34.39381431302229,0.2929464793557981,-0.3518347348277106,1.256306335119505,-0.26814301986943684,4.685697341844867,1
0,-0.15043426424404047,1,-1.565366881030993,74.66553478722311,1.1427163531099955,0.5383139470598124,1.3679112524896502,-0.46720029558879617,0.8517004451729747,0
1,-0.7734026619894883,0,-0.06304827464822749,4.83525089332954,0.6571216659176704,1.1874841747964433,-1.000369258517816,0.5729739493377002,-1.618574334306607,2
0,0.3788505928455428,0,0.07297028633750657,51.06327048898921,1.0124585889785709,-0.4997515756706653,1.9890239255048976,-0.3809526627167862,0.7462779994958719,0
1,0.7001370998192967,0,2.837177034716248,3.2071972874727024,-0.6611945762070461,-2.0157279637720653,-0.13431017014333302,-0.30018257610671345,0.4960744455530084,2
0,-0.28615196082069494,0,0.44716677387638915,-31.501664787524838,0.29080733002932724,-1.2860495629366695,0.6004220289068657,0.1694643245615692,3.571989129001033,1
0,-0.678855903412295,0,1.6449402608721906,4.064663944343216,0.9385748898448057,-1.8429986183579377,0.3343400248489803,-0.49036988810169735,3.270852546710615,1
0,-1.458876476422901,0,0.25886471228533037,10.654752998940275,1.4736600800288782,-1.2640714059331957,3.276154679333571,-0.435144103930985,2.8017226170470373,1
0,-0.7694875848865481,0,-0.05842340887649056,-14.775355173635617,0.2798402116686154,-1.6708046527409832,3.0187865566726453,-0.11016973410192725,3.878711673439338,1
0,0.4699501482848657,0,0.9717323910315311,26.399225977964832,2.613470445156823,-0.7454228878258271,1.395166469612871,0.16454779687183435,2.0367150316365024,1
1,-1.768621403630307,1,1.8332350539839044,-9.493977845622545,0.8905195170599586,-0.5200543171544051,-1.1080263644308683,-0.07027658244858771,0.282902769449937,2
0,-1.0889736432840313,0,-2.9118099595410722,-7.0230996812413835,-0.01824528915366319,2.268094052915161,-1.7643658535495286,1.301743789946926,0.3066646327837753,0
1,0.1256112423825061,0,1.7188586317467807,-31.57924882805773,0.14005282657464835,0.1091688045173301,-1.9729271263290047,1.6271429298093314,-1.1296740605466016,2
0,-0.059155116716569534,0,1.2204451980594688,47.308577308079634,-1.9241480500537986,-1.1492100482029302,-1.1013133847733405,-2.050143019452575,-0.3463387203548348,2
0,0.4240949665486343,1,-1.525727577720352,53.55258612207623,1.0669076653037877,0.7743192229903817,0.17245937511157372,-0.8029971808991057,1.0470759556790743,0
0,-0.5878139407943198,0,2.1349848497972714,120.19090217353303,-1.17571309538906,-1.2779347122153288,-1.6308126575776805,1.1596992442186453,-1.6307759396108725,2
0,-1.5791854834472574,0,3.0426329254871294,52.12579601377158,0.8966304158178238,-1.1894041711622025,-1.3307282442347899,-0.107736736345478,-0.7201712496379193,2
1,1.411069190322601,0,0.24437066503391724,50.774834939995344,-0.6483710710766942,0.3347090649229245,-0.13853514029008063,-0.4671172589410641,-2.1588700701693373,0
1,-0.14423572466360526,0,0.9394425097981145,116.11073695218211,-1.4626027338261207,0.10488117366211001,0.03237527890386471,0.24939558743490556,-4.513393595049838,0
1,1.120878791960969,0,-1.2157880615658923,8.99659864324546,0.4708091763900403,1.718333027590917,-2.267938093135428,0.7384508400420111,-0.6027215245739254,1
0,1.5446718524538834,0,-2.1100212518986,30.280824902846735,1.4245122264569043,0.9827260283468044,-0.8025944216155261,-0.49101904690245674,2.698564595724976,0
1,-0.4847564165478485,0,0.7058548458729006,128.40852720106523,-0.3950459564722737,0.6862469806660395,-1.7742071245408804,-0.33438081770275185,-3.878445609782345,0
0,0.47166801293371524,0,-0.44128867536670224,-70.03671439940267,-0.4902639079579518,-0.606398755447829,-0.8425521490094767,1.9407798463176613,3.891269089628508,1
1,0.06803565510495908,0,0.8015758726620543,98.87786617752089,-4.073996601710842,0.2854366504449066,-1.1998679194992254,-0.06744049479501181,-6.228143935396477,0
0,-0.795574617781589,0,-0.7637589678689702,31.443904228759816,-2.0798367858664575,-0.9782606047760684,1.3161379842157235,-0.2567212875579179,1.3201411813303678,2
0,-0.8730994313955582,1,-2.628189060747376,21.049537148237803,2.6001237303318083,0.8500203709830828,-0.6402852604797538,0.5143145905458577,5.078690529320439,0
1,0.2854542380237437,0,-0.3519902416458388,92.82067503889466,-2.163367584101753,1.0538374908119397,-1.7407011380218353,1.5595748804376333,-4.197734210443853,0
0,0.066436389838085,0,1.45482163708184,41.38838590159999,-0.9446744772261227,-1.3345425890192728,-0.09428467502423488,1.286920662602619,0.17476290710856812,2
0,0.8464836912701759,1,0.02235261119926535,11.648092713190767,1.7583036718905403,-0.37901079465293186,0.17116646728310725,-0.45286205045745404,2.785895998573947,0
0,2.9132735701962624,0,-0.056437710592979085,20.707803656081353,1.652708504939751,-0.22148765780972585,0.9978110431336634,-0.08055883916187453,1.7933960492910452,0
1,0.45377657554563233,0,-1.053908094982637,65.8970327894889,-0.27192223062229304,1.0602361317769389,0.6351495120162596,1.4227466048091142,-2.222752767869412,0
1,-1.4465634951998314,1,0.0067765269738746525,62.992798988336276,-2.151722293364757,0.3844084128511125,0.3922975595656206,0.731199646526583,-3.745871314790563,0
0,1.4924378913516894,0,1.6212016916467442,70.82419514685981,3.14344445834005,-1.884049672632435,3.744451211662876,-0.9128176834848688,2.55997562841189,1
0,0.5132111163129087,0,1.4783893442046938,27.355718031878293,1.389229078991438,-1.5165314280810123,1.6875459991932273,-1.3095501860672933,1.9743906011400478,1
0,2.0849007609124963,0,-0.9060904227185544,68.83671716863773,0.7016615921440278,0.3764373031639232,2.0004189476558105,-0.15574124897694808,-0.5201690952731675,0
1,-0.2234839796326875,0,-0.8408951619426256,28.584568327659348,1.222405662541244,0.42277699040160305,1.719206140818617,-1.1483030628437878,0.45876546383553474,0
1,-0.8964747412139864,0,-1.5261653079057353,38.52202387948148,-0.4438746855507272,1.2841484320887808,0.2880569360189058,1.0542490965755833,-1.5906930895218112,1
1,0.463889755975731,0,-1.0142357814175025,48.4038331140697,0.4100660458729267,0.7139669812102816,1.4882138513898975,-0.2448444449714075,-0.9441029296218333,0
0,0.394903291008241,1,-1.2404509543848667,-32.16840529065744,0.478536541854665,-0.21722407056246318,0.8813608231705778,-0.7822091368665154,3.5696517008513946,1
0,0.5351427335508805,0,-0.7775865437315659,-66.44605501447353,-0.6510469039564506,-0.2355258862039702,-0.0874312871284384,-0.13888691647921309,2.825434693009918,1
0,1.3459082455584854,0,-3.0843257090988483,-31.707139279698474,0.048087323096747125,2.198515514793219,-1.8341358619123724,0.384965275418201,1.2512251071219957,0
1,0.9250143355444047,1,-0.15645740118280227,-4.333726502135079,1.77919674280093,-0.062079771664166124,2.436326695972311,1.402432455316654,1.1907577758877221,0
0,-0.3695086249056466,1,0.057626229213740165,32.851765975622214,2.2996828897518657,0.9770565767922568,-2.200322593162219,-0.7610547336193706,0.5383607756591071,1
0,-0.3665849920377632,0,-2.3497315993278716,117.66333927712284,-0.3646684692993434,1.624298253531089,0.8101239036165715,-0.5080790612044666,-2.4683745471813276,0
1,1.2358457285854367,0,1.9940535671149688,-35.499735293734346,0.12085207263900466,-0.6606123132751041,-1.4699105302806181,0.3125485193991122,0.2630741664939174,2
0,1.8484877810510076,0,0.5269809792029208,95.54139769024157,-1.1232647676548715,-0.8499672944855096,-0.25566533635535216,1.6618109264067644,-0.40972320519536526,2
0,-0.5618852599094744,0,-1.5062637325551795,56.208867763026426,1.942628556824999,0.31498482838719555,1.450352399110093,-1.331544899319049,2.318220063399044,0
0,-0.9210396100358529,0,0.16914579515504702,-9.792639067248324,0.9387060906278356,0.654085634682192,-2.2586397545525214,0.38520178484725137,0.6279640808062421,1
0,-0.4291772717419365,0,0.9951231148337668,21.792506270756878,1.5078739693980394,-1.7349074748393183,2.5318301457882693,-1.0732867140586588,3.1178614276086365,0
